Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",% of persons of concern aged 14-17 enrolled in secondary education,80.0,85.0,90.0,13.5,16.7,80.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,85.0,90.0,75.3,58.3,100.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",% of teachers who are female,36.0,44.0,50.0,37.9,0.0,50.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",% of teachers who are qualified,83.0,94.0,100.0,80.1,52.9,70.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",% of youths aged 15-24 enrolled in certified training,15.0,20.0,30.0,,0.0,50.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",Population has optimal access to education,2012,"2,100,397.06","1,799,336.86","3,899,733.92",Extent refugee qualifications recognized,,100.0,100.0,34.0,50.0,100.0,,,,,,,,,
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Assessment and analysis undertaken,"21,703.08","161,179.93","182,883.01",PoC engaged in participatory assessment (yes/no),,100.0,24.0,50.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Community involvement promoted,"34,022.46","11,179.93","45,202.39",# of active educational committees established,40.0,46.0,32.0,40.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Early childhood education provided or supported,"21,202.87","11,179.93","32,382.80",# of children attending early childhood education,"8,000.0","10,000.0","4,136.0","4,227.0"
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Education monitoring system established,0.00,"112,359.85","112,359.85",Functional education monitoring system established (yes/no),,,30.0,42.9
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Educational facilities constructed,"300,394.48","766,032.42","1,066,426.90",# of children per classroom,,53.0,125.0,125.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"44,143.46",0.00,"44,143.46",Relationship with the Ministry of Education established (yes/no),100.0,100.0,21.4,21.4
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"206,029.97","440,310.93","646,340.90",# of children per teacher,75.0,53.0,65.0,65.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"206,029.97","440,310.93","646,340.90",# of children with access to a desk and a chair,"13,500.0","14,000.0","17,470.0","19,694.0"
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Measures to improve education quality and learning achievement implemented,"206,029.97","440,310.93","646,340.90",# of qualified teachers,60.0,100.0,254.0,239.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Primary education provided or supported,"884,690.71","41,179.93","925,870.64",# of children enrolled in primary education,"15,000.0","17,000.0","17,019.0","17,019.0"
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Safe learning environments promoted,"87,935.92","28,281.93","116,217.85",# of schools with separated latrines,,,15.0,15.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Safe learning environments promoted,"87,935.92","28,281.93","116,217.85",# of teachers who have signed the code of conduct,,,317.0,239.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Scholarships (tertiary) provided,0.00,"22,359.85","22,359.85",# of scholarships (tertiary) provided,,150.0,,73.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Secondary education provided or supported,"203,364.66","11,179.93","214,544.59",# of PoC enrolled in secondary education,,800.0,482.0,608.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Secondary education provided or supported,"203,364.66","11,179.93","214,544.59",# of scholarships (higher secondary academic) provided,150.0,300.0,22.0,199.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Secondary education provided or supported,"203,364.66","11,179.93","214,544.59",# of scholarships (lower secondary) provided,200.0,400.0,189.0,189.0
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Sports programme provided,"23,695.14","13,317.60","37,012.74",# of persons participating in sports activities,"15,000.0","15,000.0","17,019.0","17,019.0"
Uganda,"Congolese, Rwandan, Somali, Burundian and other refugees",,2012,,,,,,,,,,,Vocational training provided,"273,214.31","180,774.63","453,988.94",# of persons participating in vocational training,150.0,250.0,174.0,174.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2012,"487,187.77","1,259,356.33","1,746,544.10",% of persons of concern aged 6-13 yrs enrolled in primary education,72.8,95.0,100.0,82.8,84.7,100.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2012,"487,187.77","1,259,356.33","1,746,544.10",% of teachers who are female,25.0,28.0,35.0,38.4,0.0,50.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2012,"487,187.77","1,259,356.33","1,746,544.10",% of teachers who are qualified,100.0,100.0,100.0,47.8,98.4,70.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,Population has optimal access to education,2012,"487,187.77","1,259,356.33","1,746,544.10",% of youths aged 15-24 enrolled in certified training,3.8,5.0,8.0,,0.0,50.0,,,,,,,,,
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Community involvement promoted,"22,317.82","12,201.58","34,519.40",# of active educational committees established,,,16.0,21.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Education monitoring system established,"93,995.45","157,071.18","251,066.63",Functional education monitoring system established (yes/no),75.0,75.0,60.0,60.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Educational facilities constructed,"30,141.67","605,617.57","635,759.24",# of children per classroom,53.0,55.0,84.0,86.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Inclusive education implemented,0.00,"14,142.37","14,142.37",# of persons with specific needs receiving formal or non-formal education,,,,0.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Primary education provided or supported,"120,178.87","131,055.79","251,234.66",# of children enrolled in primary education,"2,000.0","2,000.0","8,512.0","8,512.0"
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"18,512.77","32,723.17","51,235.94",# of scholarships (tertiary) provided,,,,37.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Secondary education provided or supported,0.00,"228,272.34","228,272.34",# of PoC enrolled in secondary education,,,242.0,254.0
Uganda,Refugees and Asylum Seekers from South Sudan and Sudan,,2012,,,,,,,,,,,Vocational training provided,"177,754.60","71,201.15","248,955.75",# of persons participating in vocational training,,,60.0,60.0
Uganda,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"234,979.76","429,446.66","664,426.42",% of persons of concern aged 14-17 enrolled in secondary education,0.0,10.0,20.0,13.5,19.2,80.0,,,,,,,,,
Uganda,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"234,979.76","429,446.66","664,426.42",% of persons of concern aged 6-13 yrs enrolled in primary education,20.0,50.0,100.0,79.2,81.7,100.0,,,,,,,,,
Uganda,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Primary education provided or supported,"120,640.00","95,564.45","216,204.45",# of children enrolled in primary education,"4,000.0","5,000.0","2,431.0","2,431.0"
Uganda,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Safe learning environments promoted,"97,293.96","95,564.45","192,858.41",# of schools with separated latrines,12.0,12.0,2.0,2.0
Uganda,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Scholarships (vocational) provided,"17,045.80","238,317.76","255,363.56",# of scholarships (vocational) provided,40.0,60.0,30.0,
United States of America,Refugees and asylum seekers in the Caribbean,Population has optimal access to education,2012,"87,157.02","15,905.62","103,062.64",% of persons of concern aged 14-17 enrolled in secondary education,75.0,95.0,100.0,80.0,95.0,80.0,,,,,,,,,
United States of America,Refugees and asylum seekers in the Caribbean,Population has optimal access to education,2012,"87,157.02","15,905.62","103,062.64",% of persons of concern aged 6-13 yrs enrolled in primary education,75.0,95.0,100.0,85.0,95.0,100.0,,,,,,,,,
United States of America,Refugees and asylum seekers in the Caribbean,,2012,,,,,,,,,,,Primary education provided or supported,"87,157.02","15,905.62","103,062.64",# of children enrolled in primary education,65.0,100.0,65.0,65.0
Venezuela,Refugees and asylum seekers,Population has optimal access to education,2012,"133,520.56","257,343.62","390,864.18",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,80.0,100.0,79.9,80.0,100.0,,,,,,,,,
Venezuela,Refugees and asylum seekers,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"55,512.41",0.00,"55,512.41",Active education strategy endorsed by partners and national authorities established (yes/no),100.0,100.0,100.0,100.0
Venezuela,Refugees and asylum seekers,,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"55,512.41",0.00,"55,512.41",Relationship with the Ministry of Education established (yes/no),100.0,100.0,100.0,100.0
Venezuela,Refugees and asylum seekers,,2012,,,,,,,,,,,Measures ensuring recognition of school certificates put in place,0.00,"257,343.62","257,343.62",Advocacy for school certificates to be recognized by national authorities conducted (yes/no),,100.0,100.0,100.0
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2012,"2,673,939.18","419,440.65","3,093,379.83",% of children aged 3-5 yrs enrolled in early childhood education,25.0,30.0,50.0,18.4,18.0,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2012,"2,673,939.18","419,440.65","3,093,379.83",% of persons of concern aged 14-17 enrolled in secondary education,34.0,50.0,70.0,16.0,16.0,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2012,"2,673,939.18","419,440.65","3,093,379.83",% of persons of concern aged 15-59 who are literate (survey),10.0,30.0,50.0,10.0,10.0,80.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2012,"2,673,939.18","419,440.65","3,093,379.83",% of persons of concern aged 6-13 yrs enrolled in primary education,80.0,87.0,90.0,63.8,86.6,100.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,Population has optimal access to education,2012,"2,673,939.18","419,440.65","3,093,379.83",% of teachers who are female,8.0,20.0,25.0,24.1,24.6,50.0,,,,,,,,,
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Adult education provided,"89,382.91","3,095.95","92,478.86",# of persons participating in literacy/ numeracy classes,"1,500.0","1,500.0","1,098.0","1,244.0"
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Adult education provided,"89,382.91","3,095.95","92,478.86",# of persons regularly attending adult education,"1,000.0","1,000.0",282.0,650.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Early childhood education provided or supported,"407,472.88","5,095.95","412,568.83",# of children attending early childhood education,"1,500.0","2,000.0",947.0,950.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Educational facilities constructed,"80,959.88","203,095.95","284,055.83",# of children per classroom,50.0,50.0,75.0,80.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Educational facilities constructed,"80,959.88","203,095.95","284,055.83",# of educational facilities constructed and accessible for children with disabilities,6.0,6.0,2.0,5.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Primary education provided or supported,"1,703,213.77","141,264.95","1,844,478.72",# of children regularly attending primary education,"3,500.0","3,500.0","9,270.0","10,161.0"
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Scholarships (tertiary) provided,"195,808.34","45,095.95","240,904.29",# of scholarships (tertiary) provided,200.0,200.0,10.0,125.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Scholarships (vocational) provided,"71,600.97","5,095.95","76,696.92",# of scholarships (vocational) provided,300.0,300.0,119.0,119.0
Yemen,Refugees and Asylum Seekers in Yemen,,2012,,,,,,,,,,,Secondary education provided or supported,"125,500.43","16,695.95","142,196.38",# of PoC enrolled in secondary education,400.0,400.0,328.0,"1,527.0"
Zambia,Refugees and asylum seekers in urban areas,Population has optimal access to education,2012,"96,000.85","71,357.14","167,357.99",% of persons of concern aged 6-13 yrs enrolled in primary education,46.0,60.0,80.0,27.2,29.0,100.0,,,,,,,,,
Zambia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Measures to increase enrolment rate implemented,"60,813.70","71,357.14","132,170.84",# of children supported with education costs,500.0,"1,000.0",500.0,562.0
Zambia,Refugees and asylum seekers in urban areas,,2012,,,,,,,,,,,Vocational training provided,"35,187.15",0.00,"35,187.15",# of persons participating in vocational training,30.0,30.0,6.0,11.0
Zambia,Refugees of various origins in camps,Population has optimal access to education,2012,"441,239.22",0.00,"441,239.22",% of persons of concern aged 14-17 enrolled in secondary education,31.0,45.0,45.0,,36.4,80.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2012,"441,239.22",0.00,"441,239.22",% of persons of concern aged 6-13 yrs enrolled in primary education,78.0,90.0,90.0,89.9,93.8,100.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2012,"441,239.22",0.00,"441,239.22",% of teachers who are qualified,63.0,68.0,68.0,,54.5,70.0,,,,,,,,,
Zambia,Refugees of various origins in camps,Population has optimal access to education,2012,"441,239.22",0.00,"441,239.22",% of youths aged 15-24 enrolled in certified training,,10.0,10.0,,0.5,50.0,,,,,,,,,
Zambia,Refugees of various origins in camps,,2012,,,,,,,,,,,Measures to increase retention rate implemented,"56,629.02",0.00,"56,629.02",# of children completing primary education,432.0,432.0,0.0,531.0
Zambia,Refugees of various origins in camps,,2012,,,,,,,,,,,Primary education provided or supported,"248,215.80",0.00,"248,215.80",# of children enrolled in primary education,"4,990.0","4,990.0","5,811.0","6,069.0"
Zambia,Refugees of various origins in camps,,2012,,,,,,,,,,,Secondary education provided or supported,"84,960.18",0.00,"84,960.18",# of scholarships (higher secondary academic) provided,500.0,500.0,97.0,95.0
Zambia,Refugees of various origins in camps,,2012,,,,,,,,,,,Vocational training provided,"51,434.22",0.00,"51,434.22",# of persons participating in vocational training,200.0,200.0,16.0,29.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",% of children aged 3-5 yrs enrolled in early childhood education,,,,15.8,13.8,80.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",% of persons of concern aged 14-17 enrolled in secondary education,,,,24.1,20.0,80.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",% of persons of concern aged 6-13 yrs enrolled in primary education,73.0,90.0,100.0,76.7,70.5,100.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",% of teachers who are female,,,,55.3,35.3,50.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",% of youths aged 15-24 enrolled in certified training,,,,5.4,33.6,50.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",Population has optimal access to education,2012,"438,652.14","237,309.89","675,962.03",Extent refugee qualifications recognized,100.0,,100.0,100.0,80.0,100.0,,,,,,,,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Adult education provided,"24,502.54","13,216.27","37,718.81",# of persons participating in cultural orientation training,,100.0,175.0,175.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Early childhood education provided or supported,"18,402.54","9,432.27","27,834.81",# of children attending early childhood education,,120.0,130.0,130.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Education monitoring system established,"14,902.54","4,432.27","19,334.81",Functional education monitoring system established (yes/no),,75.0,37.5,30.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Educational facilities constructed,"23,502.54","54,432.27","77,934.81",# of educational facilities constructed and accessible for children with disabilities,,2.0,0.0,0.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Involvement of key stakeholders promoted,"27,005.06",0.00,"27,005.06",Relationship with the Ministry of Education established (yes/no),75.0,75.0,25.0,32.5
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Life skills and reproductive health and HIV prevention education provided,"27,005.06",0.00,"27,005.06","# of programmes teaching life skills, reproductive health and HIV prevention outside of the school curriculum",1.0,1.0,,0.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"27,505.06",0.00,"27,505.06",# of students attending language of instruction training,150.0,150.0,175.0,175.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Measures to promote girls' education promoted,"27,505.06",0.00,"27,505.06",# of female teachers,23.0,23.0,26.0,24.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Measures to promote girls' education promoted,"27,505.06",0.00,"27,505.06",# of pregnant girls in school,0.0,0.0,0.0,0.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Primary education provided or supported,"89,519.54","48,432.27","137,951.81",# of children enrolled in primary education,,950.0,"1,019.0","1,019.0"
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Primary education provided or supported,"89,519.54","48,432.27","137,951.81",# of scholarships (primary) provided,,950.0,"1,019.0","1,019.0"
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Safe learning environments promoted,"27,505.06",0.00,"27,505.06",# of cases of violence or exploitation reported,0.0,0.0,0.0,0.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Safe learning environments promoted,"27,505.06",0.00,"27,505.06",# of children who travel to school safely,950.0,950.0,"1,019.0","1,019.0"
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Safe learning environments promoted,"27,505.06",0.00,"27,505.06",# of schools with separated latrines,2.0,2.0,2.0,2.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Secondary education provided or supported,"73,084.54","52,932.27","126,016.81",# of children regularly attending secondary education,350.0,350.0,222.0,222.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Secondary education provided or supported,"73,084.54","52,932.27","126,016.81",# of PoC enrolled in secondary education,350.0,350.0,222.0,222.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Secondary education provided or supported,"73,084.54","52,932.27","126,016.81",Total scholarships (lower secondary) provided in USD,350.0,350.0,222.0,222.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Sports programme provided,"30,005.06",0.00,"30,005.06",# of persons participating in sports activities,500.0,500.0,207.0,207.0
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2012,,,,,,,,,,,Vocational training provided,"28,207.54","54,432.27","82,639.81",# of persons participating in vocational training,75.0,75.0,24.0,24.0
