Operation,PPG,Objective,Planningyear,OLBudgetImpact,AOLBudgetImpact,CompBudgetImpact,ImpactIndicator,Baseline,TargetOL,TargetOP,MYR,YER,Standard,Output,OLBudgetPer,AOLBudgetPer,CompBudgetPer,PerformanceIndicator,TargetOLPer,TargetOPPer,MYRPer,YERPer
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"19,963.60",0.00,"19,963.60",Active education strategy endorsed by partners and national authorities established (yes/no),100.0,100.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Involvement of key stakeholders promoted,"19,963.60",0.00,"19,963.60",Relationship with the Ministry of Education established (yes/no),100.0,100.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Life skills and reproductive health and HIV prevention education provided,"18,963.60",0.00,"18,963.60","# of programmes teaching life skills, reproductive health and HIV prevention outside of the school curriculum",4.0,4.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Local/ foreign language training/ cultural orientation provided,"19,463.60",0.00,"19,463.60",# of students attending language of instruction training,"1,200.0","1,200.0",,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Measures to promote girls' education promoted,"19,463.60",0.00,"19,463.60",# of female teachers,24.0,24.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Measures to promote girls' education promoted,"19,463.60",0.00,"19,463.60",# of pregnant girls in school,0.0,0.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Primary education provided or supported,"95,145.80","47,208.19","142,353.99",# of children enrolled in primary education,"1,200.0","1,500.0",,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Primary education provided or supported,"95,145.80","47,208.19","142,353.99",# of children regularly attending primary education,"1,100.0","1,400.0",,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Primary education provided or supported,"95,145.80","47,208.19","142,353.99",# of scholarships (primary) provided,0.0,0.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Safe learning environments promoted,"23,963.60",0.00,"23,963.60",# of cases of violence or exploitation reported,0.0,0.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Safe learning environments promoted,"23,963.60",0.00,"23,963.60",# of children who travel to school safely,"1,200.0","1,200.0",,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Safe learning environments promoted,"23,963.60",0.00,"23,963.60",# of teachers who have signed the code of conduct,46.0,46.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Secondary education provided or supported,"85,431.80","27,208.19","112,639.99",# of children regularly attending secondary education,245.0,345.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Secondary education provided or supported,"85,431.80","27,208.19","112,639.99",# of PoC enrolled in secondary education,250.0,350.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Secondary education provided or supported,"85,431.80","27,208.19","112,639.99",# of scholarships (higher secondary academic) provided,20.0,30.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Secondary education provided or supported,"85,431.80","27,208.19","112,639.99",# of scholarships (lower secondary) provided,50.0,70.0,,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Sports programme provided,"21,963.60",0.00,"21,963.60",# of persons participating in sports activities,"1,000.0","1,000.0",,
Zimbabwe,"Refugees and asylum seekers from DRC, Rwanda, Burundi and elsewhere",,2013,,,,,,,,,,,Vocational training provided,"27,838.60",0.00,"27,838.60",# of persons participating in vocational training,200.0,200.0,,
